"Pot.ID","Population","Line","Replicate","Treatment","Soil.Mix.Batch.Number.x","Emergence","DayToBolt","DayToFlwr","FreshWt_g","SatWt_g","DriedWt_g","LeafArea","LeafPerimeter","SLA","LDMC","RWC","LeafNum_.07222021","LeafNum_08262021","NumRemoved_08262021","RosetteLeafNum_10042021","RosetteLeafNum_bolt","RosetteLeafNum_Flower","RosetteLeafNum","DryRosetteG","DryReproG","DryRootG","Root_to_Shoot","Repro_to_Ros","BranchStructure","LatBranches","PrimaryStalks","Height_cm","TotFruit","IJ_FruitCount","FruitCounter","FruitCollected","DoneFlwr","NumFlwrLeft","FruitColWt_mg","SeedColWt_mg","IJ_SeedCount","SeedCounter","AG_biomass","l10_FreshWt","l10_SatWt","l10_DriedWt","SQR_DriedWt","l10_LeafArea","l10_LeafPer","l10_SLA","l10_LDMC","SQR_DryRosG","l10_DryRosG","l10_DryReproG","l10_AG_biomass","l10_R_to_R","l10_IJ_Fruits","AvgSeedWt","l10_IJ_Seeds","SQR_IJ_Seeds","AvgSeedNum","l10_AvgSeedNum","fitness","l10_fitness"
"R47-2-C","RODA","47","2","Current","3",4,106,13,0.0813,0.0928,0.0076,3.049,12.729,401.184210526316,0.0818965517241379,0.865023474178404,6,12,"n",25,31,NA,24,0.22836,1.9483,NA,NA,8.53170432650201,"bent",9,9,71,714,425,"CC",10,"n",135,29.87,20.15,554,"SB",2.17666,-1.08990945440593,-1.03245202378114,-2.11918640771921,0.0871779788708135,0.484157424365381,1.10479428648628,2.60334383208459,-1.08673438393807,0.477870275283994,-0.641379965665355,0.28965583052675,0.337790596401822,0.931035796192105,2.62838893005031,0.0363718411552347,2.74350976472843,23.5372045918796,55.4,1.74350976472843,23545,4.37189869477874
"R47-2-CF","RODA","47","2","Current/Future","4",5,98,11,0.0593,0.0688,0.0071,2.789,9.8,392.816901408451,0.103197674418605,0.846029173419773,5,13,"n",31,NA,29,30,0.17241,0.29114,NA,NA,1.68864915028131,"bent",7,1,32,139,111,"TM",11,"n",16,19.89,11.59,490,"EA",0.46355,-1.22694530663574,-1.16241156176449,-2.14874165128092,0.0842614977317636,0.44544851426605,0.991226075692495,2.59419016554697,-0.986330089516436,0.415222831742186,-0.76343754814664,-0.5358981223322,-0.333903414587568,0.22753942581444,2.04532297878666,0.0236530612244898,2.69019608002851,22.1359436211787,44.5454545454545,1.64880339487029,4944.54545454545,3.69412637365695
"R47-2-F","RODA","47","2","Future","3",4,105,12,0.0541,0.0649,0.0071,2.313,9.665,325.774647887324,0.10939907550077,0.813148788927336,8,18,"n",38,40,NA,37,0.20062,0.24564,NA,NA,1.22440434652577,"leaning",8,1,29,89,81,"TM",10,"n",4,17.51,9.61,500,"CH",0.44626,-1.26680273489343,-1.18775530319963,-2.14874165128092,0.0842614977317636,0.364175632770619,0.985201858364572,2.51291728405154,-0.960986348081294,0.447906240188725,-0.697625773924417,-0.609700911289869,-0.350412038899561,0.087924862634548,1.90848501887865,0.01922,2.69897000433602,22.3606797749979,50,1.69897000433602,4050,3.60745502321467
"R47-3-C","RODA","47","3","Current","5",5,105,14,0.1195,0.1402,0.0107,4.833,15.829,451.682242990654,0.0763195435092725,0.84015444015444,6,13,"n",28,31,NA,25,0.23074,1.6503,0.21055,0.111932760600519,7.1522059460865,"bent",10,12,70,715,558,"TX",10,"n",98,28.12,18.83,707,"",1.88104,-0.922632094715844,-0.85325198636936,-1.97061622231479,0.103440804327886,0.68421679513888,1.19945347909483,2.65483301745367,-1.11736423594543,0.48035403610254,-0.63687711170585,0.217562899669428,0.274398030847865,0.854440011375278,2.74663419893758,0.0266336633663366,2.8494194137969,26.5894716006167,70.7,1.8494194137969,39450.6,4.59605361273448
"R47-3-CF","RODA","47","3","Current/Future","2",7,105,9,0.0482,0.0595,0.006,2.29,9.094,381.666666666667,0.100840336134454,0.788785046728972,4,9,"n",30,30,NA,28,0.09592,0.02663,0.05653,0.461281109751122,0.277627189324437,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"",0.12255,-1.31695296176115,-1.22548303427145,-2.22184874961636,0.0774596669241483,0.359835482339888,0.958754949869089,2.58168423195624,-0.996365715344906,0.30970954134479,-1.01809082990921,-1.57462883356106,-0.911686684411903,-0.556538003651851,NA,NA,NA,NA,NA,NA,NA,NA
"R47-3-F","RODA","47","3","Future","7",4,106,12,0.053,0.0643,0.0062,2.382,9.802,384.193548387097,0.0964230171073095,0.805507745266781,7,17,"n",38,42,NA,38,0.20367,0.08428,0.08225,0.285639868032645,0.413806648009034,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"",0.28795,-1.27572413039921,-1.19178902707578,-2.20760831050175,0.0787400787401181,0.376941757146759,0.991314698176611,2.5845500676485,-1.01581928342597,0.451298127627403,-0.691072936605947,-1.07427547306394,-0.540682917134075,-0.383202536457991,NA,NA,NA,NA,NA,NA,NA,NA
"R47-4-C","RODA","47","4","Current","7",5,105,14,0.1613,0.1955,0.0154,5.83,16.754,378.571428571429,0.078772378516624,0.810105496946141,4,12,"n",28,31,NA,25,0.25508,0.11322,0.20106,0.545913657344556,0.443860749568763,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"",0.3683,-0.792365632611038,-0.708853238268114,-1.81247927916354,0.124096736459909,0.765668554759014,1.22411851110638,2.57814783392255,-1.10362604089542,0.505054452509826,-0.593323591684783,-0.946076849451425,-0.433798281145087,-0.352753257766642,NA,NA,NA,NA,NA,NA,NA,NA
"R47-4-CF","RODA","47","4","Current/Future","8",6,101,14,0.0558,0.0669,0.0068,2.459,9.035,361.617647058824,0.101644245142003,0.815307820299501,4,12,"n",31,32,NA,31,0.17492,0.05513,0.09882,0.429558791567051,0.315172650354448,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"",0.23005,-1.25336580106242,-1.17457388223218,-2.16749108729376,0.0824621125123532,0.390758528738717,0.955928156896951,2.55824961603248,-0.992917205061587,0.418234384047988,-0.757160531327181,-1.25861200752073,-0.638177762399185,-0.50145147619355,NA,NA,NA,NA,NA,NA,NA,NA
"R47-4-F","RODA","47","4","Future","mix",5,106,11,0.0419,0.0495,0.0054,1.832,8.749,339.259259259259,0.109090909090909,0.827664399092971,6,13,"n",31,35,NA,31,0.12895,0.0651,0.04532,0.233548054625097,0.504846839860411,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"",0.19405,-1.3777859770337,-1.30539480106643,-2.26760624017703,0.0734846922834953,0.262925469331832,0.941958416530814,2.53053170950886,-0.9622114391106,0.359096087419509,-0.889578653526044,-1.18641901143181,-0.712086352923966,-0.296840357905764,NA,NA,NA,NA,NA,NA,NA,NA
"R47-5-C","RODA","47","5","Current","1",5,107,11,0.0927,0.1088,0.0086,3.626,12.87,421.627906976744,0.0790441176470588,0.839321357285429,4,10,"n",25,29,NA,24,0.20933,0.09302,0.11717,0.387531007110964,0.444370133282377,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"",0.30235,-1.0329202658555,-0.963371104637839,-2.06550154875643,0.092736184954957,0.55942779975949,1.10957854690439,2.62492934851592,-1.10213044411859,0.457525955547879,-0.679168526554755,-1.0314236648245,-0.519490027058039,-0.352255138269748,NA,NA,NA,NA,NA,NA,NA,NA
"R47-5-CF","RODA","47","5","Current/Future","1",4,107,11,0.0413,0.0522,0.0064,1.814,7.241,283.4375,0.122605363984674,0.762008733624454,4,11,"n",27,31,NA,27,0.13318,0.1607,0.07105,0.241765346399891,1.20663763327827,"straight",6,8,21.5,61,42,"TX",10,"n",18,19.85,12.78,435,"EA",0.29388,-1.3840499483436,-1.28232949699774,-2.19382002601611,0.08,0.258637282724076,0.859798547480566,2.45245730874019,-0.911490529018375,0.364938350958076,-0.875560989443474,-0.793984123236655,-0.531829968827661,0.0815768662068188,1.6232492903979,0.0293793103448276,2.63848925695464,20.8566536146142,43.5,1.63848925695464,1827,3.26173854735254
"R47-5-F","RODA","47","5","Future","4",3,108,13,0.0526,0.0633,0.0074,2.035,9.949,275,0.116903633491311,0.808586762075134,7,16,"n",36,41,NA,38,0.18823,0.20531,0.11062,0.281089596991411,1.09074005206396,"bent",8,6,23.5,114,77,"TX",10,"n",6,19.76,12.31,425,"EA",0.39354,-1.27901425584626,-1.19859628998265,-2.13076828026902,0.0860232526704263,0.308564413561239,0.997779430865604,2.43933269383026,-0.932171990286379,0.433854814425287,-0.725311157762442,-0.687589897005191,-0.405011118714321,0.0377212607572505,1.88649072517248,0.0289647058823529,2.62838893005031,20.6155281280883,42.5,1.62838893005031,3272.5,3.51487965522279
"R47-6-C","RODA","47","6","Current","1",7,106,10,0.109,0.1236,0.0101,4.599,14.558,455.346534653465,0.0817152103559871,0.87136563876652,4,9,"n",23,28,NA,22,0.17616,1.6788,0.17948,0.096756803381205,9.5299727520436,"bent",9,12,56,767,680,"CC",10,"n",120,24.22,15.96,725,"CH",1.85496,-0.962573502059376,-0.907981529247203,-1.99567862621736,0.100498756211209,0.662663409574038,1.16310171504398,2.65834203579139,-1.08769709697015,0.41971418846639,-0.754092698372323,0.224998960539452,0.268334549009515,0.979091658911776,2.83250891270624,0.0220137931034483,2.86033800657099,26.9258240356725,72.5,1.86033800657099,49300,4.69284691927723
"R47-6-CF","RODA","47","6","Current/Future","1",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"R47-6-F","RODA","47","6","Future","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"R5-1-C","RODA","5","1","Current","7",18,102,7,0.0832,0.0916,0.0069,3.633,15.449,526.521739130435,0.0753275109170306,0.900826446280992,4,5,"n",17,25,NA,20,0.13606,1.2257,NA,NA,9.00852565044833,"leaning",7,7,59.5,467,366,"TX",10,"n",79,24.68,16.96,667,"",1.36176,-1.07987667370928,-1.03810452633215,-2.16115090926274,0.0830662386291807,0.560265397862715,1.18890037317591,2.72141630712546,-1.12304638293059,0.368863118243069,-0.866269533375451,0.088384186097703,0.13410057317144,0.954653719473154,2.56348108539441,0.0254272863568216,2.82412583391655,25.8263431402899,66.7,1.82412583391655,24412.2,4.38760691931096
"R5-1-CF","RODA","5","1","Current/Future","6",7,100,13,0.0421,0.0498,0.0042,1.944,8.622,462.857142857143,0.0843373493975904,0.831140350877193,4,10,"n",28,29,NA,28,0.13408,0.26593,NA,NA,1.98336813842482,"straight",6,6,29.5,101,67,"TX",10,"n",3,19.08,12.02,408,"CC",0.40001,-1.37571790416433,-1.30277065724028,-2.3767507096021,0.0648074069840786,0.288696260590256,0.935608018517869,2.66544697019236,-1.07398005236182,0.366169359723066,-0.872635998713799,-0.575232666431023,-0.397929151445705,0.297403332282776,1.82607480270083,0.0294607843137255,2.61066016308988,20.1990098767242,40.8,1.61066016308988,2733.6,3.43673496579071
"R5-1-F","RODA","5","1","Future","5",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"R5-2-C","RODA","5","2","Current","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"R5-2-CF","RODA","5","2","Current/Future","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"R5-2-F","RODA","5","2","Future","1",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"R8-1-C","RODA","8","1","Current","2",7,106,10,0.0913,0.1042,0.0088,3.723,13.857,423.068181818182,0.0844529750479846,0.864779874213837,4,11,"n",24,31,NA,25,0.2371,1.9083,NA,NA,8.0485027414593,"bent",9,11,70,819,599,"TX",10,"n",179,29.75,20.35,722,"",2.1454,-1.0395292224657,-0.982132281036494,-2.05551732784983,0.0938083151964686,0.570893036218392,1.14166921696621,2.62641036406822,-1.07338504681334,0.486929152957594,-0.625068446021812,0.280646650296195,0.331508276286389,0.905715096318007,2.77742682238931,0.028185595567867,2.85853719756964,26.8700576850888,72.2,1.85853719756964,43247.8,4.63596401995895
"R8-1-CF","RODA","8","1","Current/Future","1",5,98,13,0.0603,0.0718,0.0081,2.597,9.226,320.617283950617,0.112813370473538,0.819466248037676,6,14,"n",33,NA,31,29,0.14074,0.2226,NA,NA,1.58163990336791,"straight",8,1,26.5,90,68,"TM",10,"y",0,18.13,11.58,699,"CH",0.36334,-1.21968268785985,-1.1438755557577,-2.09151498112135,0.09,0.414471949629303,0.965013450272248,2.50598693075065,-0.947639425363651,0.375153301997997,-0.851582453308623,-0.652474840001311,-0.439686788146055,0.199107613307313,1.83250891270624,0.0165665236051502,2.84447717574568,26.4386081328046,69.9,1.84447717574568,4753.2,3.67698608845192
"R8-1-F","RODA","8","1","Future","1",3,136,6,0.0167,0.0188,0.00167,0.884,5.505,529.341317365269,0.0888297872340426,0.877408056042032,8,18,"n",28,38,NA,37,0.05134,0.1524,NA,NA,2.96844565640826,"leaning",10,1,22,102,62,"",10,"y",0,11.96,6.97,386,"EA",0.20374,-1.77728352885242,-1.72584215073632,-2.77728352885242,0.0408656334834051,-0.0535477349869269,0.740757323307771,2.72373579386549,-1.0514413781161,0.226583318009071,-1.28954413566458,-0.817015032996418,-0.690923698177669,0.472529102668157,1.79239168949825,0.0180569948186529,2.58658730467176,19.6468827043885,38.6,1.58658730467175,2393.2,3.37897899417001
"R8-2-C","RODA","8","2","Current","1",5,107,13,0.1191,0.1273,0.0104,4.825,15.775,463.942307692308,0.0816967792615868,0.929854576561163,5,12,"n",22,29,23,25,0.193,1.9623,NA,NA,10.1673575129534,"broken",10,13,63.5,906,645,"TX",10,"n",134,27.94,18.75,727,"",2.1553,-0.924088238517223,-0.895171596346345,-1.98296666070122,0.101980390271856,0.683497317679811,1.19796936791617,2.66646397838103,-1.08779506435488,0.439317652729776,-0.714442690992226,0.292765403851628,0.333507728917455,1.00720809484385,2.80955971463527,0.0257909215955983,2.86153441085904,26.9629375254255,72.7,1.86153441085904,46891.5,4.67109412549431
"R8-2-CF","RODA","8","2","Current/Future","1",4,102,14,0.0497,0.0601,0.0067,2.22,8.799,331.34328358209,0.111480865224626,0.805243445692884,6,14,"n",29,32,NA,28,0.10546,0.22395,NA,NA,2.12355395410582,"",8,3,24.5,114,58,"TX",10,"n",25,21.29,13.26,446,"SB",0.32941,-1.30364361126667,-1.22112552799726,-2.17392519729917,0.0818535277187245,0.346352974450639,0.944433317700215,2.52027817174981,-0.952799669301913,0.324746054633463,-0.976912233004555,-0.649848933219293,-0.482263220955887,0.327063299785261,1.76342799356294,0.0297309417040359,2.64933485871214,21.1187120819429,44.6,1.64933485871214,2586.8,3.41276285227508
"R8-2-F","RODA","8","2","Future","1",3,116,6,0.038,0.0496,0.0045,1.709,8.09,379.777777777778,0.0907258064516129,0.742793791574279,9,20,"n",31,36,42,39,0.12699,0.19108,NA,NA,1.50468540829987,"straight",10,8,22.5,88,49,"TX",10,"y",0,18.91,12.23,461,"EA",0.31807,-1.42021640338319,-1.3045183235098,-2.34678748622466,0.0670820393249937,0.232742062720737,0.907948521612272,2.57952954894539,-1.04226916271485,0.356356563009579,-0.896230476806327,-0.718784767388684,-0.497477291121716,0.177445709417644,1.69019608002851,0.026529284164859,2.66370092538965,21.4709105535839,46.1,1.66370092538965,2258.9,3.35389700541816
"R9-1-C","RODA","9","1","Current","1",6,106,12,0.1208,0.1426,0.0113,4.242,15.555,375.398230088496,0.0792426367461431,0.833968012185834,6,11,"n",28,34,NA,28,0.31559,2.5963,NA,NA,8.22681327038246,"bent",10,12,75,1108,514,"TX",10,"n",64,28.59,19.12,707,"CC",2.91189,-0.917933065714887,-0.845880474484153,-1.94692155651658,0.106301458127346,0.627570664180543,1.19187001544472,2.57449222069712,-1.10104108203243,0.561773975901341,-0.500876766595777,0.414354873342867,0.464174964976396,0.915231639938644,2.71096311899528,0.027043847241867,2.8494194137969,26.5894716006167,70.7,1.8494194137969,36339.8,4.56038253279218
"R9-1-CF","RODA","9","1","Current/Future","7",5,102,12,0.0407,0.0471,0.0039,1.918,8.023,491.794871794872,0.0828025477707006,0.851851851851852,6,13,"n",28,31,28,28,0.09235,0.2663,NA,NA,2.88359501894965,"bent",8,9,30.5,88,73,"TX",10,"n",10,20.32,13.24,512,"SB",0.35865,-1.39040559077478,-1.3269790928711,-2.4089353929735,0.062449979983984,0.282848602834645,0.904336792202495,2.69178399580815,-1.0819563001024,0.303891427980455,-1.03456310022374,-0.574628833561059,-0.445329164828544,0.459934266662681,1.86332286012046,0.025859375,2.70926996097583,22.6274169979695,51.2,1.70926996097583,3737.6,3.57259282109629
"R9-1-F","RODA","9","1","Future","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"R9-2-C","RODA","9","2","Current","1",6,98,19,0.1391,0.1571,0.0121,5.226,16.156,431.900826446281,0.0770210057288351,0.875862068965517,6,12,"n",25,NA,NA,26,0.25721,1.986,NA,NA,7.72131721161697,"bent",10,9,77,889,807,"CC",10,"n",52,28.03,19.24,701,"CC",2.24321,-0.856672870007954,-0.803823814960027,-1.91721462968355,0.11,0.718169405391307,1.20833384449795,2.63538403507486,-1.11339081472352,0.507158752265994,-0.589712150598539,0.297979244159362,0.350869932331117,0.887691394757902,2.90687353472207,0.0274465049928673,2.84571801796666,26.4764045897475,70.1,1.84571801796666,56570.7,4.75259155268873
"R9-2-CF","RODA","9","2","Current/Future","8",4,104,13,0.0392,0.0481,0.0055,1.754,8.118,318.909090909091,0.114345114345114,0.791079812206573,6,12,"n",28,32,NA,30,0.13285,0.27848,NA,NA,2.09619872036131,"bent",8,7,29.5,95,69,"TX",10,"n",6,19.95,12.53,442,"",0.41133,-1.40671393297954,-1.31785492362617,-2.25963731050576,0.0741619848709566,0.244029589030022,0.909449046981267,2.50366689953578,-0.941782386879588,0.364485939372152,-0.876638441253704,-0.555205989723768,-0.385809614440929,0.321432451529936,1.83884909073726,0.0283484162895928,2.64542226934909,21.0237960416286,44.2,1.64542226934909,3049.8,3.48427136008635
"R9-2-F","RODA","9","2","Future","7",4,107,13,0.056,0.0636,0.0063,2.32,10.351,368.253968253968,0.0990566037735849,0.867364746945899,7,16,"n",33,36,NA,36,0.15901,0.26498,NA,NA,1.66643607320294,"straight",12,7,24.5,100,77,"TX",10,"n",9,20.96,14.38,487,"EA",0.42399,-1.2518119729938,-1.19654288435159,-2.20065945054642,0.0793725393319377,0.3654879848909,1.01498230858548,2.56614743543732,-1.00411656619483,0.39876057979695,-0.798575562420088,-0.576786904242151,-0.372644386322441,0.221788658177938,1.88649072517248,0.0295277207392197,2.68752896121463,22.0680764907139,48.7,1.68752896121463,3749.9,3.57401968638712
